variant_id,product_id,mrp,discount_percent,current_price,color,size,img_url,est_delivery_time,created_at,updated_at
3406,122,627.89,50,313.94,White,M,,4 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3407,122,568.9,50,284.45,White,L,,6 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3408,122,262.75,30,183.93,White,XL,,3 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3409,122,529.36,20,423.49,Blue,S,,2 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3410,122,692.25,10,623.02,Blue,M,,2 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3411,122,805.59,30,563.91,Blue,L,,7 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3412,122,355.13,20,284.1,Blue,XL,,5 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3413,122,418.58,10,376.72,Brown,S,,5 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3414,122,508.88,50,254.44,Brown,M,,3 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3415,122,801.4,40,480.84,Brown,L,,5 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3416,122,611.71,30,428.2,Brown,XL,,5 days,2025-06-18 21:54:46+0530,2025-06-18 21:54:46+0530
3417,123,666.83,30,466.78,Black,S,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3418,123,563.88,50,281.94,Black,M,,6 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3419,123,516.43,50,258.21,Black,L,,1 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3420,123,623.5,10,561.15,Black,XL,,5 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3421,123,856.3,40,513.78,Grey,S,,5 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3422,123,476.72,40,286.03,Grey,M,,4 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3423,123,623.86,10,561.47,Grey,L,,4 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3424,123,691.25,40,414.75,Grey,XL,,6 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3425,123,849.11,40,509.47,Green,S,,6 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3426,123,567.19,10,510.47,Green,M,,1 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3427,123,307.33,40,184.4,Green,L,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3428,123,403.25,50,201.62,Green,XL,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3429,123,757.79,20,606.23,Red,S,,2 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3430,123,306.98,40,184.19,Red,M,,1 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3431,123,676.07,40,405.64,Red,L,,1 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3432,123,541.36,10,487.22,Red,XL,,7 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3433,123,356.39,30,249.47,White,S,,6 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3434,123,419.4,30,293.58,White,M,,6 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3435,123,531.88,20,425.5,White,L,,4 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3436,123,314.56,10,283.1,White,XL,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3437,123,817.81,50,408.9,Blue,S,,4 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3438,123,532.26,30,372.58,Blue,M,,2 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3439,123,689.2,10,620.28,Blue,L,,1 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3440,123,781.45,40,468.87,Blue,XL,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3441,123,463.57,50,231.78,Brown,S,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3442,123,603.5,50,301.75,Brown,M,,1 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3443,123,697.61,10,627.85,Brown,L,,3 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3444,123,699.07,10,629.16,Brown,XL,,2 days,2025-05-26 01:46:19+0530,2025-05-26 01:46:19+0530
3445,124,853.27,20,682.62,Black,S,,1 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3446,124,995.61,20,796.49,Black,M,,7 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3447,124,743.44,40,446.06,Black,L,,1 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3448,124,284.99,40,170.99,Black,XL,,4 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3449,124,599.34,10,539.41,Grey,S,,3 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3450,124,562.89,50,281.44,Grey,M,,4 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3451,124,947.78,50,473.89,Grey,L,,6 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3452,124,638.25,10,574.42,Grey,XL,,6 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3453,124,778.26,30,544.78,Green,S,,7 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3454,124,904.79,50,452.39,Green,M,,6 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3455,124,544.39,10,489.95,Green,L,,5 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3456,124,760.95,50,380.48,Green,XL,,7 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3457,124,686.09,40,411.65,Red,S,,7 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3458,124,721.36,10,649.22,Red,M,,4 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3459,124,709.38,10,638.44,Red,L,,5 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3460,124,662.23,20,529.78,Red,XL,,4 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3461,124,977.28,40,586.37,White,S,,1 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3462,124,731.91,20,585.53,White,M,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3463,124,919.64,30,643.75,White,L,,3 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3464,124,883.29,10,794.96,White,XL,,6 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3465,124,550.53,10,495.48,Blue,S,,1 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3466,124,579.54,20,463.63,Blue,M,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3467,124,869.45,10,782.5,Blue,L,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3468,124,351.59,50,175.79,Blue,XL,,5 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3469,124,388.6,30,272.02,Brown,S,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3470,124,365.75,30,256.02,Brown,M,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3471,124,679.98,30,475.99,Brown,L,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3472,124,299.16,20,239.33,Brown,XL,,2 days,2025-06-06 04:49:24+0530,2025-06-06 04:49:24+0530
3473,125,597.63,30,418.34,Black,S,,2 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3474,125,278.92,40,167.35,Black,M,,5 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3475,125,683.83,20,547.06,Black,L,,7 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3476,125,489.14,10,440.23,Black,XL,,5 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3477,125,311.6,50,155.8,Grey,S,,5 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3478,125,597.63,10,537.87,Grey,M,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3479,125,704.86,40,422.92,Grey,L,,2 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3480,125,456.98,20,365.58,Grey,XL,,4 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3481,125,535.65,20,428.52,Green,S,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3482,125,979.99,30,685.99,Green,M,,2 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3483,125,689.23,20,551.38,Green,L,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3484,125,859.76,40,515.86,Green,XL,,7 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3485,125,469.7,10,422.73,Red,S,,5 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3486,125,569.91,10,512.92,Red,M,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3487,125,906.57,30,634.6,Red,L,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3488,125,804.14,50,402.07,Red,XL,,1 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3489,125,770.22,30,539.15,White,S,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3490,125,598.58,50,299.29,White,M,,1 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3491,125,274.87,40,164.92,White,L,,6 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3492,125,886.95,30,620.87,White,XL,,1 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3493,125,576.12,10,518.51,Blue,S,,2 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3494,125,401.1,20,320.88,Blue,M,,4 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3495,125,379.72,40,227.83,Blue,L,,1 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3496,125,893.11,50,446.56,Blue,XL,,3 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3497,125,487.03,20,389.62,Brown,S,,1 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3498,125,955.12,30,668.58,Brown,M,,4 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3499,125,788.34,10,709.51,Brown,L,,5 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3500,125,315.38,30,220.77,Brown,XL,,5 days,2025-05-28 23:38:38+0530,2025-05-28 23:38:38+0530
3501,126,800.65,10,720.59,Black,S,,3 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3502,126,657.89,10,592.1,Black,M,,3 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3503,126,628.44,30,439.91,Black,L,,1 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3504,126,393.11,20,314.49,Black,XL,,7 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3505,126,291.07,10,261.96,Grey,S,,2 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3506,126,914.53,50,457.26,Grey,M,,5 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3507,126,566.52,40,339.91,Grey,L,,5 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3508,126,414.51,50,207.25,Grey,XL,,6 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3509,126,803.76,50,401.88,Green,S,,2 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3510,126,756.53,30,529.57,Green,M,,5 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3511,126,383.15,50,191.57,Green,L,,7 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3512,126,477.93,50,238.97,Green,XL,,5 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3513,126,263.71,10,237.34,Red,S,,2 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3514,126,966.71,10,870.04,Red,M,,5 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3515,126,489.26,30,342.48,Red,L,,2 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3516,126,263.52,10,237.17,Red,XL,,6 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3517,126,892.87,20,714.3,White,S,,3 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3518,126,481.73,20,385.38,White,M,,7 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3519,126,999.51,50,499.75,White,L,,3 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3520,126,698.89,10,629,White,XL,,4 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3521,126,642.85,40,385.71,Blue,S,,3 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3522,126,933.99,40,560.39,Blue,M,,5 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3523,126,545.94,10,491.35,Blue,L,,1 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3524,126,861.87,40,517.12,Blue,XL,,6 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3525,126,634.35,20,507.48,Brown,S,,6 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3526,126,949.17,50,474.58,Brown,M,,4 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3527,126,746.76,30,522.73,Brown,L,,7 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3528,126,414.88,10,373.39,Brown,XL,,1 days,2025-06-12 04:46:29+0530,2025-06-12 04:46:29+0530
3529,127,854.36,30,598.05,Black,S,,1 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3530,127,406.92,20,325.54,Black,M,,1 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3531,127,339.55,10,305.6,Black,L,,2 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3532,127,910.54,50,455.27,Black,XL,,5 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3533,127,959.64,30,671.75,Grey,S,,6 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3534,127,691.16,30,483.81,Grey,M,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3535,127,839.87,40,503.92,Grey,L,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3536,127,355.28,20,284.22,Grey,XL,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3537,127,985.87,40,591.52,Green,S,,6 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3538,127,453.1,30,317.17,Green,M,,6 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3539,127,543.14,30,380.2,Green,L,,1 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3540,127,757.32,20,605.86,Green,XL,,5 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3541,127,836.03,20,668.82,Red,S,,5 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3542,127,480.03,40,288.02,Red,M,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3543,127,626.14,50,313.07,Red,L,,4 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3544,127,747.64,20,598.11,Red,XL,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3545,127,966.39,30,676.47,White,S,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3546,127,624.09,10,561.68,White,M,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3547,127,329.04,10,296.14,White,L,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3548,127,443.86,20,355.09,White,XL,,2 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3549,127,854.37,40,512.62,Blue,S,,5 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3550,127,512.7,40,307.62,Blue,M,,1 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3551,127,506.92,50,253.46,Blue,L,,3 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3552,127,521.74,50,260.87,Blue,XL,,4 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3553,127,276.4,40,165.84,Brown,S,,4 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3554,127,669.28,50,334.64,Brown,M,,6 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3555,127,650.52,40,390.31,Brown,L,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3556,127,685.43,30,479.8,Brown,XL,,7 days,2025-06-12 14:32:23+0530,2025-06-12 14:32:23+0530
3557,128,831.04,40,498.62,Black,S,,2 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3558,128,941.72,20,753.38,Black,M,,7 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3559,128,330.78,20,264.62,Black,L,,1 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3560,128,460.12,10,414.11,Black,XL,,5 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3561,128,546.12,50,273.06,Grey,S,,1 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3562,128,619.5,20,495.6,Grey,M,,6 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3563,128,602.24,40,361.34,Grey,L,,5 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3564,128,541.9,40,325.14,Grey,XL,,7 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3565,128,853.79,10,768.41,Green,S,,2 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3566,128,915.71,30,641,Green,M,,1 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3567,128,716.38,50,358.19,Green,L,,7 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3568,128,422.74,10,380.47,Green,XL,,1 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3569,128,795.67,10,716.1,Red,S,,1 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3570,128,438.91,30,307.24,Red,M,,4 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3571,128,408.02,20,326.42,Red,L,,2 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3572,128,881.54,40,528.92,Red,XL,,3 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3573,128,341.6,40,204.96,White,S,,5 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3574,128,812.43,10,731.19,White,M,,4 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3575,128,477.35,30,334.14,White,L,,7 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3576,128,479.11,50,239.56,White,XL,,3 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3577,128,321.07,50,160.53,Blue,S,,1 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3578,128,439.23,30,307.46,Blue,M,,7 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3579,128,938.26,50,469.13,Blue,L,,2 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3580,128,989.52,30,692.66,Blue,XL,,7 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3581,128,332.26,40,199.36,Brown,S,,6 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3582,128,483.87,20,387.1,Brown,M,,2 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3583,128,279.44,30,195.61,Brown,L,,4 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3584,128,433,50,216.5,Brown,XL,,4 days,2025-06-13 19:49:50+0530,2025-06-13 19:49:50+0530
3585,129,544.61,40,326.77,Black,S,,7 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3586,129,891.49,50,445.75,Black,M,,3 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3587,129,697.14,50,348.57,Black,L,,5 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3588,129,546.88,50,273.44,Black,XL,,5 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3589,129,837.96,20,670.37,Grey,S,,4 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3590,129,998.83,10,898.95,Grey,M,,2 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3591,129,732.13,40,439.28,Grey,L,,5 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3592,129,781.06,30,546.74,Grey,XL,,6 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3593,129,845.36,30,591.75,Green,S,,7 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3594,129,895.25,20,716.2,Green,M,,4 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3595,129,650.23,20,520.18,Green,L,,5 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3596,129,568.79,10,511.91,Green,XL,,5 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3597,129,377.88,30,264.52,Red,S,,4 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3598,129,368.15,30,257.7,Red,M,,2 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3599,129,252.9,50,126.45,Red,L,,4 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3600,129,705.11,30,493.58,Red,XL,,6 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3601,129,504.77,30,353.34,White,S,,3 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3602,129,794.74,20,635.79,White,M,,1 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3603,129,946.41,40,567.85,White,L,,4 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3604,129,384.83,40,230.9,White,XL,,6 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3605,129,565.58,40,339.35,Blue,S,,6 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3606,129,489.98,20,391.98,Blue,M,,2 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3607,129,479.9,50,239.95,Blue,L,,1 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3608,129,662.06,50,331.03,Blue,XL,,5 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3609,129,913.26,50,456.63,Brown,S,,4 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3610,129,622.68,10,560.41,Brown,M,,7 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3611,129,469.15,20,375.32,Brown,L,,2 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3612,129,808.79,30,566.15,Brown,XL,,2 days,2025-05-25 22:05:55+0530,2025-05-25 22:05:55+0530
3613,130,589.74,30,412.82,Black,S,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3614,130,950.74,30,665.52,Black,M,,4 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3615,130,692.65,10,623.38,Black,L,,1 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3616,130,582.06,40,349.24,Black,XL,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3617,130,707.27,50,353.63,Grey,S,,3 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3618,130,576.34,30,403.44,Grey,M,,6 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3619,130,405.25,50,202.62,Grey,L,,5 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3620,130,754.76,20,603.81,Grey,XL,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3621,130,274.03,10,246.63,Green,S,,7 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3622,130,644.18,30,450.93,Green,M,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3623,130,771.48,30,540.04,Green,L,,7 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3624,130,283.03,20,226.42,Green,XL,,7 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3625,130,458.63,30,321.04,Red,S,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3626,130,253.52,50,126.76,Red,M,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3627,130,340.57,20,272.46,Red,L,,1 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3628,130,477.1,40,286.26,Red,XL,,6 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3629,130,311.68,20,249.34,White,S,,1 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3630,130,831.11,10,748,White,M,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3631,130,562.18,50,281.09,White,L,,1 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3632,130,652.08,10,586.87,White,XL,,3 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3633,130,255.85,20,204.68,Blue,S,,6 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3634,130,258.91,40,155.35,Blue,M,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3635,130,329.65,20,263.72,Blue,L,,3 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3636,130,817.37,50,408.69,Blue,XL,,2 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3637,130,701.36,10,631.22,Brown,S,,6 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3638,130,712.53,10,641.28,Brown,M,,5 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3639,130,973.61,50,486.81,Brown,L,,1 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3640,130,926.73,20,741.38,Brown,XL,,4 days,2025-06-02 22:27:09+0530,2025-06-02 22:27:09+0530
3641,131,794.41,40,476.65,Black,S,,1 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
3642,131,449.22,30,314.45,Black,M,,5 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
3643,131,365.25,30,255.68,Black,L,,4 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
3644,131,427.49,30,299.24,Black,XL,,5 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
3645,131,884.46,40,530.68,Grey,S,,5 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
3646,131,445.62,40,267.37,Grey,M,,6 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
3647,131,647.16,40,388.3,Grey,L,,6 days,2025-06-03 15:57:20+0530,2025-06-03 15:57:20+0530
